Energy (eV),n 10°,Dichroism 10°,Birefringence 10°,n 80°,Dichroism 80°,Birefringence 80°
272.5,"(np.complex128(0.0013051039841251132+0.000210969945419135j), np.complex128(0.001045013427823197+0.00021096954298520365j))",4.024339313396866e-10,0.00026009055630191614,"(np.complex128(0.001045013427823197+0.00021096954298520365j), np.complex128(0.0013051039841251132+0.000210969945419135j))",-4.024339313396866e-10,-0.00026009055630191614
272.6,"(np.complex128(0.00130025087369448+0.00021071567465629715j), np.complex128(0.00103741800770845+0.00021071526445207693j))",4.102042202279183e-10,0.00026283286598603,"(np.complex128(0.00103741800770845+0.00021071526445207693j), np.complex128(0.00130025087369448+0.00021071567465629715j))",-4.102042202279183e-10,-0.00026283286598603
272.7,"(np.complex128(0.0012952771463401742+0.00021046517836649961j), np.complex128(0.0010296292196373287+0.0002104639638402789j))",1.2145262207237124e-09,0.00026564792670284547,"(np.complex128(0.0010296292196373287+0.0002104639638402789j), np.complex128(0.0012952771463401742+0.00021046517836649961j))",-1.2145262207237124e-09,-0.00026564792670284547
272.8,"(np.complex128(0.0012903034189858656+0.00021021468207670194j), np.complex128(0.0010218404315662031+0.00021021266322848075j))",2.0188482211924014e-09,0.00026846298741966244,"(np.complex128(0.0010218404315662031+0.00021021266322848075j), np.complex128(0.0012903034189858656+0.00021021468207670194j))",-2.0188482211924014e-09,-0.00026846298741966244
272.9,"(np.complex128(0.0012853296916315567+0.00020996418578690426j), np.complex128(0.0010140516434950773+0.00020996136261668258j))",2.8231702216881954e-09,0.0002712780481364794,"(np.complex128(0.0010140516434950773+0.00020996136261668258j), np.complex128(0.0012853296916315567+0.00020996418578690426j))",-2.8231702216881954e-09,-0.0002712780481364794
273.0,"(np.complex128(0.0012803559642772509+0.00020971368949710672j), np.complex128(0.001006262855423956+0.00020971006200488457j))",3.6274922221568844e-09,0.00027409310885329486,"(np.complex128(0.001006262855423956+0.00020971006200488457j), np.complex128(0.0012803559642772509+0.00020971368949710672j))",-3.6274922221568844e-09,-0.00027409310885329486
273.1,"(np.complex128(0.001275382236922945+0.00020946319320730918j), np.complex128(0.000998474067352835+0.00020945876139308653j))",4.4318142226526785e-09,0.0002769081695701101,"(np.complex128(0.000998474067352835+0.00020945876139308653j), np.complex128(0.001275382236922945+0.00020946319320730918j))",-4.4318142226526785e-09,-0.0002769081695701101
273.2,"(np.complex128(0.0012703948509529236+0.00020921274853710585j), np.complex128(0.0009902459712492033+0.00020920912104488367j))",3.6274922221839895e-09,0.00028014887970372027,"(np.complex128(0.0009902459712492033+0.00020920912104488367j), np.complex128(0.0012703948509529236+0.00020921274853710585j))",-3.6274922221839895e-09,-0.00028014887970372027
273.3,"(np.complex128(0.0012654074649829019+0.00020896230386690252j), np.complex128(0.000982017875145566+0.00020895948069668083j))",2.8231702216881954e-09,0.00028338958983733587,"(np.complex128(0.000982017875145566+0.00020895948069668083j), np.complex128(0.0012654074649829019+0.00020896230386690252j))",-2.8231702216881954e-09,-0.00028338958983733587
273.4,"(np.complex128(0.001260420079012883+0.00020871185919669932j), np.complex128(0.0009737897790419334+0.00020870984034847812j))",2.0188482211924014e-09,0.0002866302999709496,"(np.complex128(0.0009737897790419334+0.00020870984034847812j), np.complex128(0.001260420079012883+0.00020871185919669934j))",-2.0188482212195064e-09,-0.0002866302999709496
273.5,"(np.complex128(0.001255432693042864+0.00020846141452649612j), np.complex128(0.0009655616829383007+0.00020846020000027542j))",1.2145262206966073e-09,0.0002898710101045634,"(np.complex128(0.0009655616829383007+0.00020846020000027542j), np.complex128(0.001255432693042864+0.00020846141452649615j))",-1.2145262207237124e-09,-0.0002898710101045634
273.6,"(np.complex128(0.0012504453070728424+0.00020821096985629278j), np.complex128(0.0009573335868346634+0.00020821055965207256j))",4.102042202279183e-10,0.00029311172023817897,"(np.complex128(0.0009573335868346634+0.00020821055965207256j), np.complex128(0.0012504453070728424+0.0002082109698562928j))",-4.1020422025502337e-10,-0.00029311172023817897
273.7,"(np.complex128(0.0012453142469375535+0.00020796216354897567j), np.complex128(0.0009488558234771156+0.00020796177608694433j))",3.874620313449543e-10,0.0002964584234604379,"(np.complex128(0.0009488558234771156+0.00020796177608694433j), np.complex128(0.0012453142469375535+0.0002079621635489757j))",-3.8746203137205934e-10,-0.0002964584234604379
273.8,"(np.complex128(0.0012400336483853495+0.00020771506247649948j), np.complex128(0.0009401182023654892+0.00020771388427562863j))",1.1782008708504516e-09,0.00029991544601986036,"(np.complex128(0.0009401182023654893+0.00020771388427562865j), np.complex128(0.0012400336483853495+0.0002077150624764995j))",-1.1782008708504516e-09,-0.00029991544601986025
273.9,"(np.complex128(0.0012347530498331453+0.0002074679614040233j), np.complex128(0.0009313805812538628+0.00020746599246431296j))",1.968939710355949e-09,0.00030337246857928247,"(np.complex128(0.0009313805812538628+0.00020746599246431296j), np.complex128(0.0012347530498331453+0.00020746796140402334j))",-1.968939710383054e-09,-0.00030337246857928247
274.0,"(np.complex128(0.001229472451280938+0.000207220860331547j), np.complex128(0.0009226429601422316+0.00020721810065299712j))",2.759678549888551e-09,0.0003068294911387065,"(np.complex128(0.0009226429601422316+0.00020721810065299712j), np.complex128(0.001229472451280938+0.00020722086033154704j))",-2.759678549915656e-09,-0.0003068294911387065
274.1,"(np.complex128(0.001224191852728731+0.0002069737592590707j), np.complex128(0.0009139053390306002+0.00020697020884168129j))",3.5504173894211535e-09,0.0003102865136981309,"(np.complex128(0.0009139053390306003+0.0002069702088416813j), np.complex128(0.001224191852728731+0.00020697375925907073j))",-3.5504173894211535e-09,-0.0003102865136981308
274.2,"(np.complex128(0.0012189112541765269+0.00020672665818659454j), np.complex128(0.0009051677179189739+0.0002067223170303656j))",4.341156228953756e-09,0.000313743536257553,"(np.complex128(0.000905167717918974+0.00020672231703036561j), np.complex128(0.0012189112541765269+0.00020672665818659457j))",-4.341156228953756e-09,-0.0003137435362575529
274.3,"(np.complex128(0.0012136131797885461+0.00020647960684701854j), np.complex128(0.0008958680138559775+0.00020647602480007552j))",3.582046943025226e-09,0.0003177451659325686,"(np.complex128(0.0008958680138559776+0.00020647602480007555j), np.complex128(0.0012136131797885461+0.00020647960684701857j))",-3.582046943025226e-09,-0.0003177451659325685
274.4,"(np.complex128(0.0012083147487508524+0.00020623255652239955j), np.complex128(0.0008865568387123276+0.00020622976521429606j))",2.7913081034926235e-09,0.0003217579100385248,"(np.complex128(0.0008865568387123277+0.00020622976521429606j), np.complex128(0.0012083147487508524+0.00020623255652239958j))",-2.7913081035197285e-09,-0.00032175791003852467
274.5,"(np.complex128(0.0012030163177131586+0.00020598550619778058j), np.complex128(0.0008772456635686778+0.00020598350562851656j))",2.0005692640142313e-09,0.00032577065414448084,"(np.complex128(0.0008772456635686779+0.0002059835056285166j), np.complex128(0.0012030163177131586+0.00020598550619778058j))",-2.0005692639871262e-09,-0.00032577065414448074
274.6,"(np.complex128(0.001197717886675468+0.00020573845587316172j), np.complex128(0.0008679344884250332+0.00020573724604273726j))",1.2098304244545239e-09,0.00032978339825043474,"(np.complex128(0.0008679344884250333+0.00020573724604273726j), np.complex128(0.001197717886675468+0.00020573845587316174j))",-1.209830424481629e-09,-0.00032978339825043463
274.7,"(np.complex128(0.0011924194556377772+0.00020549140554854288j), np.complex128(0.0008586233132813886+0.00020549098645695793j))",4.190915849490266e-10,0.00033379614235638864,"(np.complex128(0.0008586233132813887+0.00020549098645695793j), np.complex128(0.0011924194556377772+0.00020549140554854288j))",-4.190915849490266e-10,-0.00033379614235638853
274.8,"(np.complex128(0.0011869999996252378+0.0002052455172182845j), np.complex128(0.0008490812945422093+0.00020524533374658745j))",1.8347169706352424e-10,0.0003379187050830285,"(np.complex128(0.0008490812945422094+0.00020524533374658745j), np.complex128(0.0011869999996252378+0.0002052455172182845j))",-1.8347169706352424e-10,-0.0003379187050830284
274.9,"(np.complex128(0.0011814440686410564+0.00020500093922209246j), np.complex128(0.000839278962812312+0.00020500036538508243j))",5.738370100275003e-10,0.0003421651058287444,"(np.complex128(0.0008392789628123121+0.00020500036538508243j), np.complex128(0.0011814440686410564+0.00020500093922209246j))",-5.738370100275003e-10,-0.0003421651058287443
275.0,"(np.complex128(0.001175888137656878+0.0002047563612259005j), np.complex128(0.0008294766310824203+0.00020475539702357758j))",9.642023229372663e-10,0.00034641150657445776,"(np.complex128(0.0008294766310824204+0.00020475539702357758j), np.complex128(0.0011758881376568782+0.0002047563612259005j))",-9.642023229372663e-10,-0.00034641150657445787
275.1,"(np.complex128(0.001170324305417414+0.0002045118011424436j), np.complex128(0.0008194201678221405+0.0002045110047972052j))",7.963452384226587e-10,0.00035090413759527347,"(np.complex128(0.0008194201678221405+0.0002045110047972052j), np.complex128(0.001170324305417414+0.0002045118011424436j))",-7.963452384226587e-10,-0.00035090413759527347
275.2,"(np.complex128(0.0011647573237265386+0.00020426724819902776j), np.complex128(0.0008092624073784062+0.0002042668422191023j))",4.0597992545868267e-10,0.0003554949163481324,"(np.complex128(0.0008092624073784062+0.0002042668422191023j), np.complex128(0.0011647573237265386+0.00020426724819902776j))",-4.0597992545868267e-10,-0.0003554949163481324
275.3,"(np.complex128(0.0011591903420356633+0.00020402269525561195j), np.complex128(0.000799104646934672+0.00020402267964099942j))",1.561461252181165e-11,0.0003600856951009913,"(np.complex128(0.000799104646934672+0.00020402267964099942j), np.complex128(0.0011591903420356633+0.00020402269525561195j))",-1.561461252181165e-11,-0.0003600856951009913
275.4,"(np.complex128(0.0011534359879461554+0.0002037797068339485j), np.complex128(0.0007885731853120979+0.00020377933524332126j))",3.7159062724620787e-10,0.0003648628026340575,"(np.complex128(0.0007885731853120979+0.00020377933524332126j), np.complex128(0.0011534359879461554+0.0002037797068339485j))",-3.7159062724620787e-10,-0.0003648628026340575
275.5,"(np.complex128(0.0011476738266733683+0.00020353678360069143j), np.complex128(0.0007780261528070663+0.00020353602493649412j))",7.586641973011173e-10,0.000369647673866302,"(np.complex128(0.0007780261528070663+0.00020353602493649415j), np.complex128(0.0011476738266733683+0.00020353678360069143j))",-7.586641972740123e-10,-0.000369647673866302
275.6,"(np.complex128(0.0011419090209085741+0.0002032938654599457j), np.complex128(0.0007673940643488066+0.00020329287842234207j))",9.870376036413744e-10,0.00037451495655976754,"(np.complex128(0.0007673940643488066+0.0002032928784223421j), np.complex128(0.0011419090209085741+0.0002032938654599457j))",-9.870376036142693e-10,-0.00037451495655976754
275.7,"(np.complex128(0.0011361339596747887+0.000203050967068208j), np.complex128(0.000756432124754851+0.00020305036710417443j))",5.999640335864649e-10,0.00037970183491993774,"(np.complex128(0.000756432124754851+0.00020305036710417445j), np.complex128(0.0011361339596747887+0.000203050967068208j))",-5.999640335593599e-10,-0.00037970183491993774
275.8,"(np.complex128(0.0011303588984410068+0.00020280806867647045j), np.complex128(0.0007454701851609016+0.00020280785578600692j))",2.1289046353155545e-10,0.00038488871328010523,"(np.complex128(0.0007454701851609017+0.00020280785578600692j), np.complex128(0.0011303588984410068+0.00020280806867647045j))",-2.1289046353155545e-10,-0.0003848887132801051
275.9,"(np.complex128(0.001124486431382427+0.00020256589747591643j), np.complex128(0.0007343029502983239+0.0002025657247588784j))",1.727170380186934e-10,0.0003901834810841031,"(np.complex128(0.000734302950298324+0.0002025657247588784j), np.complex128(0.001124486431382427+0.00020256589747591643j))",-1.727170380186934e-10,-0.000390183481084103
276.0,"(np.complex128(0.0011184949127601945+0.00020232461506458662j), np.complex128(0.0007228847989962898+0.0002023240585319086j))",5.565326780150592e-10,0.00039561011376390467,"(np.complex128(0.00072288479899629+0.0002023240585319086j), np.complex128(0.0011184949127601945+0.00020232461506458662j))",-5.565326780150592e-10,-0.00039561011376390456
276.1,"(np.complex128(0.0011125033941379618+0.0002020833326532568j), np.complex128(0.0007114666476942557+0.0002020823923049388j))",9.40348318011425e-10,0.0004010367464437061,"(np.complex128(0.0007114666476942558+0.0002020823923049388j), np.complex128(0.0011125033941379618+0.0002020833326532568j))",-9.40348318011425e-10,-0.000401036746443706
276.2,"(np.complex128(0.0011065013047196217+0.00020184206736146798j), np.complex128(0.0006997085032524269+0.00020184127670124955j))",7.906602184223292e-10,0.0004067928014671948,"(np.complex128(0.0006997085032524269+0.00020184127670124955j), np.complex128(0.0011065013047196217+0.00020184206736146798j))",-7.906602184223292e-10,-0.0004067928014671948
276.3,"(np.complex128(0.0011004945763188154+0.00020160080958257114j), np.complex128(0.0006878011531880851+0.00020160040273799272j))",4.0684457842596333e-10,0.0004126934231307303,"(np.complex128(0.0006878011531880852+0.00020160040273799272j), np.complex128(0.0011004945763188154+0.00020160080958257114j))",-4.0684457842596333e-10,-0.0004126934231307302
276.4,"(np.complex128(0.0010944878479180057+0.00020135955180367415j), np.complex128(0.0006758938031237366+0.00020135952877473574j))",2.3028938402492455e-11,0.0004185940447942691,"(np.complex128(0.0006758938031237366+0.00020135952877473574j), np.complex128(0.0010944878479180057+0.00020135955180367415j))",-2.3028938402492455e-11,-0.0004185940447942691
276.5,"(np.complex128(0.001088253584971528+0.00020111980027283878j), np.complex128(0.0006634783598309331+0.00020111944251719393j))",3.5775564485147036e-10,0.0004247752251405949,"(np.complex128(0.0006634783598309331+0.00020111944251719393j), np.complex128(0.001088253584971528+0.00020111980027283878j))",-3.5775564485147036e-10,-0.0004247752251405949
276.6,"(np.complex128(0.0010820047985434116+0.00020088014488549684j), np.complex128(0.0006510304850554607+0.00020087940653874044j))",7.383467564019315e-10,0.00043097431348795097,"(np.complex128(0.0006510304850554607+0.00020087940653874047j), np.complex128(0.0010820047985434116+0.00020088014488549684j))",-7.383467563748265e-10,-0.00043097431348795097
276.7,"(np.complex128(0.001075752650634365+0.00020064049401687052j), np.complex128(0.0006384744934982659+0.00020063951589771383j))",9.781191566871246e-10,0.0004372781571360992,"(np.complex128(0.0006384744934982659+0.00020063951589771386j), np.complex128(0.001075752650634365+0.00020064049401687052j))",-9.781191566600195e-10,-0.0004372781571360992
276.8,"(np.complex128(0.0010694856940390548+0.0002004008630550182j), np.complex128(0.0006254422036863989+0.0002004002655269731j))",5.975280451095584e-10,0.0004440434903526558,"(np.complex128(0.0006254422036863989+0.0002004002655269731j), np.complex128(0.0010694856940390548+0.0002004008630550182j))",-5.975280451095584e-10,-0.0004440434903526558
