energy,os,wid,mu_x,mu_y,mu_z,theta,sym,xx,yy,zz,xy,xz,yz,atom,mo,cluster
312.37195,0.000158,4.1045322,0.70694995,0.70694995,0.021061458,88.793175,1,7.89365e-05,7.89365e-05,7.0061176e-08,0,0,0,4,439,18,1
312.45459,0.00042999999,4.1128063,0.70710671,0.70710671,0.00052528153,89.969902,1,0.00021481678,0.00021481678,1.1854484e-10,0,0,0,3,438,18,1
312.49094,0.00155,4.1239915,0.70709044,0.70709044,0.0068005174,89.610359,1,0.00077515404,0.00077515404,7.170047e-08,0,0,0,4,440,18,1
312.50372,0.000114,4.1191411,0.7070744,0.7070744,0.0095666498,89.451866,1,5.6810786e-05,5.6810786e-05,1.0399688e-08,0,0,0,2,436,18,1
312.52988,6.5e-05,4.1251426,0.70710492,0.70710492,0.0022941586,89.868553,1,3.2518259e-05,3.2518259e-05,3.4229961e-10,0,0,0,3,439,18,1
312.56299,0.000105,4.0815592,0.70709723,0.70709723,0.0051908167,89.702583,1,5.2332107e-05,5.2332107e-05,2.8202087e-09,0,0,0,1,423,18,1
312.58826,0.00050099997,4.1399026,0.70707506,0.70707506,0.0094755068,89.457085,1,0.00025031067,0.00025031067,4.4952436e-08,0,0,0,4,441,18,1
312.60052,4.7000001e-05,4.1351418,0.70708966,0.70708966,0.0069624744,89.601074,1,2.3510664e-05,2.3510664e-05,2.2795186e-09,0,0,0,2,437,18,1
312.70776,0.00032799999,4.1542869,0.70710576,0.70710576,0.0017147914,89.901749,1,0.00016379067,0.00016379067,9.6325881e-10,0,0,0,3,440,18,1
312.71823,0.00041099999,4.1545973,0.70710516,0.70710516,0.0021395634,89.877411,1,0.0002055714,0.0002055714,1.8821098e-09,0,0,0,2,438,18,1
312.72217,0.00016,4.109293,0.70699167,0.70699167,0.018043304,88.966141,1,8.0086458e-05,8.0086458e-05,5.2163013e-08,0,0,0,1,424,18,1
312.73224,0.00074799999,4.1634502,0.70710677,0.70710677,0.00027736835,89.984108,1,0.00037391559,0.00037391559,5.7533058e-11,0,0,0,4,442,18,1
312.73929,4.9999999e-05,4.1594472,0.70702738,0.70702738,0.014986792,89.141289,1,2.4810655e-05,2.4810655e-05,1.1147644e-08,0,0,0,3,441,18,1
312.83264,7.3000003e-05,4.1735067,0.70710671,0.70710671,0.00051745097,89.970352,1,3.6656344e-05,3.6656344e-05,1.9629883e-11,0,0,0,2,439,18,1
312.83487,0.00048799999,4.1289258,0.70710677,0.70710677,0.0002854073,89.98365,1,0.0002437674,0.0002437674,3.9713285e-11,0,0,0,1,426,18,1
312.87646,0.00057899999,4.1870303,0.70710677,0.70710677,2.0496105e-05,89.998825,1,0.00028943366,0.00028943366,2.4317657e-13,0,0,0,4,443,18,1
312.92755,5.8000001e-05,4.1891932,0.58981586,0.58981586,0.55157465,56.524891,1,2.0135374e-05,2.0135374e-05,1.7609031e-05,0,0,0,2,440,18,1
312.96747,0.00090599997,4.1520252,0.70585078,0.70585078,0.059576835,86.584473,1,0.00045148886,0.00045148886,3.2164448e-06,0,0,0,1,427,18,1
312.98758,0.001557,4.2001252,0.70710588,0.70710588,0.0015943064,89.908653,1,0.00077850872,0.00077850872,3.9576578e-09,0,0,0,3,442,18,1
313.01587,0.000527,4.1604571,0.70710671,0.70710671,0.00037677397,89.978409,1,0.00026372325,0.00026372325,7.4875585e-11,0,0,0,1,428,18,1
313.05334,0.00041400001,4.2159581,0.70708573,0.70708573,0.0077119344,89.558136,1,0.0002071944,0.0002071944,2.4646802e-08,0,0,0,4,444,18,1
313.13687,0.000596,4.2245841,0.70710677,0.70710677,6.6067414e-06,89.999619,1,0.00029787759,0.00029787759,2.6004138e-14,0,0,0,3,443,18,1
313.14734,4.5000001e-05,4.2313294,0.70710659,0.70710659,0.00075464003,89.956764,1,2.2668772e-05,2.2668772e-05,2.5818908e-11,0,0,0,4,445,18,1
313.22018,0.000119,4.2382307,0.70710188,0.70710188,0.0037176802,89.786995,1,5.9413236e-05,5.9413236e-05,1.6423405e-09,0,0,0,3,444,18,1
313.22296,0.00053399999,4.1965351,0.37155217,0.37155217,0.85082191,31.698822,1,7.3767675e-05,7.3767675e-05,0.00038681549,0,0,0,1,429,18,1
313.27026,0.00019599999,4.2047749,0.70700884,0.70700884,0.016640916,89.046501,1,9.8111173e-05,9.8111173e-05,5.4352963e-08,0,0,0,1,430,18,1
313.29327,0.000252,4.2087817,0.66177589,0.66177589,0.3522858,69.37281,1,0.00011024873,0.00011024873,3.1242227e-05,0,0,0,1,431,18,1
313.30414,0.00097400002,4.2569699,0.70710677,0.70710677,8.6711283e-05,89.995033,1,0.00048718421,0.00048718421,7.3261258e-12,0,0,0,4,446,18,1
313.30463,0.000409,4.2515264,0.70704538,0.70704538,0.013178489,89.244904,1,0.00020466946,0.00020466946,7.1103294e-08,0,0,0,2,441,18,1
313.34143,0.000228,4.2576094,0.70697677,0.70697677,0.019176191,88.901215,1,0.00011402697,0.00011402697,8.3892274e-08,0,0,0,2,442,18,1
313.34229,0.00088900002,4.2582335,0.70709461,0.70709461,0.0058678351,89.663795,1,0.00044442288,0.00044442288,3.0605346e-08,0,0,0,3,445,18,1
313.50507,0.00058499997,4.2456784,0.70710677,0.70710677,0.00015796391,89.990952,1,0.00029254128,0.00029254128,1.4599329e-11,0,0,0,1,432,18,1
313.52124,0.00059399998,4.2873292,0.69219112,0.69219112,0.20431094,78.210838,1,0.00028448703,0.00028448703,2.4785269e-05,0,0,0,2,443,18,1
313.57498,0.00062200002,4.2963557,0.70710313,0.70710313,0.003209688,89.816101,1,0.00031080784,0.00031080784,6.4040107e-09,0,0,0,3,446,18,1
313.68286,0.00047100001,4.2766523,0.70710158,0.70710158,0.0038349773,89.780273,1,0.00023540825,0.00023540825,6.9244237e-09,0,0,0,1,433,18,1
313.70264,0.001555,4.3173141,0.70699447,0.70699447,0.017819878,88.978943,1,0.00077740056,0.00077740056,4.9388098e-07,0,0,0,2,444,18,1
313.88947,6.0999999e-05,4.3478785,0.70703268,0.70703268,0.014476554,89.170525,1,3.0531563e-05,3.0531563e-05,1.279972e-08,0,0,0,3,447,18,1
313.94644,0.000718,4.3620019,0.70704728,0.70704728,0.012971738,89.256752,1,0.00035904645,0.00035904645,1.2085097e-07,0,0,0,4,447,18,1
314.12079,0.00025700001,4.3529367,0.70710433,0.70710433,0.0026210609,89.849823,1,0.00012858625,0.00012858625,1.7667772e-09,0,0,0,1,437,18,1
314.13138,9.2000002e-05,4.3875079,0.6977517,0.6977517,0.16212712,80.669617,1,4.4571658e-05,4.4571658e-05,2.4064032e-06,0,0,0,3,448,18,1
314.17123,0.000405,4.3947716,0.58112508,0.58112508,0.56972557,55.268909,1,0.00013684737,0.00013684737,0.00013153117,0,0,0,2,445,18,1
314.20667,0.0024929999,4.404551,0.70710677,0.70710677,9.7446173e-05,89.994415,1,0.0012464001,0.0012464001,2.3671022e-11,0,0,0,4,448,18,1
314.26068,0.000432,4.3773084,0.70710677,0.70710677,0.00015021593,89.991394,1,0.00021600936,0.00021600936,9.7484278e-12,0,0,0,1,438,18,1
314.31665,0.017093999,4.4188051,0.0013473284,0.0013473284,0.99999821,0.10835236,1,3.1030435e-08,3.1030435e-08,0.017093828,0,0,0,2,446,18,1
314.45688,0.00029,4.4114876,0.089799963,0.089799963,0.99190319,7.2960563,1,2.3410244e-06,2.3410244e-06,0.00028562229,0,0,0,1,439,18,1
314.49408,0.00044,4.4179678,0.7071051,0.7071051,0.0021684638,89.875755,1,0.00022010809,0.00022010809,2.0700095e-09,0,0,0,1,440,18,1
314.59784,0.000416,4.4652863,0.70678115,0.70678115,0.030344579,88.261116,1,0.00020767252,0.00020767252,3.827995e-07,0,0,0,2,447,18,1
314.69827,6.2999999e-05,4.4535408,0.70706642,0.70706642,0.010684266,89.387825,1,3.1266718e-05,3.1266718e-05,7.1392283e-09,0,0,0,1,441,18,1
314.84949,6.8000001e-05,4.4798808,0.70165968,0.70165968,0.12388428,82.883675,1,3.3282093e-05,3.3282093e-05,1.0375044e-06,0,0,0,1,442,18,1
314.88513,0.00031599999,4.5127759,0.59959787,0.59959787,0.53006119,57.99041,1,0.0001136394,0.0001136394,8.8809778e-05,0,0,0,2,448,18,1
314.94238,0.00029500001,4.4960647,0.70710677,0.70710677,0.00020380007,89.988319,1,0.00014737333,0.00014737333,1.2242147e-11,0,0,0,1,443,18,1
314.95795,0.013739,4.5274072,0.0011801189,0.0011801189,0.99999863,0.094872788,1,1.9134136e-08,1.9134136e-08,0.013739034,0,0,0,4,449,18,1
314.96799,0.014081,4.5245633,0.00014840315,0.00014840315,1,0,1,3.1010475e-10,3.1010475e-10,0.014080632,0,0,0,3,449,18,1
315.07117,0.003093,4.5414701,0.70709306,0.70709306,0.0062259203,89.64328,1,0.0015463941,0.0015463941,1.1988757e-07,0,0,0,3,450,18,1
315.24026,0.003581,4.5691729,0.70701188,0.70701188,0.016385565,89.061134,1,0.00179001,0.00179001,9.6144595e-07,0,0,0,3,451,18,1
315.47787,0.00035799999,4.5893517,0.7070573,0.7070573,0.011827199,89.322334,1,0.00017883495,0.00017883495,5.0038807e-08,0,0,0,1,444,18,1
315.50894,0.000101,4.6158872,0.54603094,0.54603094,0.63537425,50.552254,1,3.0147625e-05,3.0147625e-05,4.0820461e-05,0,0,0,2,450,18,1
315.56006,7.3000003e-05,4.6258655,0.70710546,0.70710546,0.0019329943,89.889244,1,3.6340778e-05,3.6340778e-05,2.7157329e-10,0,0,0,4,451,18,1
315.65247,0.000158,4.640975,0.70710665,0.70710665,0.00061452476,89.96479,1,7.9051191e-05,7.9051191e-05,5.9705921e-11,0,0,0,4,452,18,1
315.66998,0.000124,4.6228166,0.51137936,0.51137936,0.69063908,46.319283,1,3.233182e-05,3.233182e-05,5.8972026e-05,0,0,0,1,445,18,1
315.72919,0.00013299999,4.6492667,0.70658451,0.70658451,0.038427569,87.797722,1,6.6201028e-05,6.6201028e-05,1.9580435e-07,0,0,0,3,452,18,1
315.76157,0.004617,4.6387739,0.70249891,0.70249891,0.11397628,83.455421,1,0.0022785806,0.0022785806,5.9979393e-05,0,0,0,1,446,18,1
315.77158,0.00060999999,4.6562128,0.70704877,0.70704877,0.012808184,89.266129,1,0.00030477784,0.00030477784,1.0001376e-07,0,0,0,3,453,18,1
315.91843,0.00027700001,4.6835756,0.70702559,0.70702559,0.015152478,89.13179,1,0.00013872128,0.00013872128,6.3714772e-08,0,0,0,2,451,18,1
316.05106,0.000195,4.7061563,0.70709831,0.70709831,0.0049018264,89.719147,1,9.7358279e-05,9.7358279e-05,4.6787423e-09,0,0,0,4,453,18,1
316.22943,0.001042,4.7349825,0.70710653,0.70710653,0.0007940213,89.954506,1,0.00052087632,0.00052087632,6.5679412e-10,0,0,0,2,452,18,1
316.23056,0.000374,4.7355089,0.70710242,0.70710242,0.0035110391,89.798828,1,0.00018709656,0.00018709656,4.6128834e-09,0,0,0,4,454,18,1
316.26755,0.00053700001,4.7412801,0.70629412,0.70629412,0.047929086,87.252815,1,0.00026812736,0.00026812736,1.2347192e-06,0,0,0,2,453,18,1
316.29639,0.015938999,4.7319393,0.0057463218,0.0057463218,0.99996698,0.46562228,1,5.2631719e-07,5.2631719e-07,0.015938189,0,0,0,1,447,18,1
316.30188,0.00070400001,4.7430892,0.70709616,0.70709616,0.0054869982,89.685616,1,0.0003518564,0.0003518564,2.1187425e-08,0,0,0,3,455,18,1
316.35315,7.6999997e-05,4.7555571,0.70704198,0.70704198,0.013537019,89.224365,1,3.8450333e-05,3.8450333e-05,1.4094697e-08,0,0,0,4,455,18,1
316.40268,0.001197,4.7504573,0.7057063,0.7057063,0.062906884,86.393318,1,0.00059598096,0.00059598096,4.7356625e-06,0,0,0,1,448,18,1
316.41794,0.000116,4.7661405,0.70709956,0.70709956,0.0045116893,89.741501,1,5.8213496e-05,5.8213496e-05,2.3699591e-09,0,0,0,2,454,18,1
316.49597,0.00019399999,4.7748876,0.70710284,0.70710284,0.003333285,89.809013,1,9.7029049e-05,9.7029049e-05,2.1561624e-09,0,0,0,3,456,18,1
316.52188,0.0016,4.7712226,0.68765718,0.68765718,0.23292746,76.530518,1,0.00075641501,0.00075641501,8.6787571e-05,0,0,0,1,449,18,1
316.62244,0.00081400003,4.7995944,0.70710677,0.70710677,8.4539242e-05,89.995155,1,0.00040695971,0.00040695971,5.8169875e-12,0,0,0,4,456,18,1
316.72192,0.00019599999,4.8163905,0.70710611,0.70710611,0.0013721925,89.921379,1,9.7892378e-05,9.7892378e-05,3.6864622e-10,0,0,0,2,455,18,1
316.74765,0.000181,4.8200674,0.70701224,0.70701224,0.016351432,89.063087,1,9.0443675e-05,9.0443675e-05,4.837667e-08,0,0,0,4,458,18,1
316.76517,0.00047699999,4.8189888,0.70707577,0.70707577,0.0093608461,89.463654,1,0.00023832379,0.00023832379,4.1770107e-08,0,0,0,3,457,18,1
316.89514,9.3000002e-05,4.8441873,0.70701414,0.70701414,0.016184874,89.072632,1,4.667239e-05,4.667239e-05,2.4458084e-08,0,0,0,4,460,18,1
316.91772,6.9000002e-05,4.8487554,0.70635891,0.70635891,0.045980733,87.364571,1,3.4433815e-05,3.4433815e-05,1.4591036e-07,0,0,0,2,456,18,1
316.92047,0.000141,4.8444309,0.7071054,0.7071054,0.0019583057,89.887794,1,7.0427086e-05,7.0427086e-05,5.4017235e-10,0,0,0,3,458,18,1
316.95404,4.7000001e-05,4.8547554,0.7070632,0.7070632,0.011100098,89.363998,1,2.337262e-05,2.337262e-05,5.7602927e-09,0,0,0,2,457,18,1
316.97427,0.001557,4.8500333,0.70054549,0.70054549,0.13591175,82.188652,1,0.00076415221,0.00076415221,2.8762139e-05,0,0,0,1,450,18,1
317.00339,0.00016900001,4.8580122,0.70706457,0.70706457,0.010924516,89.374062,1,8.4308544e-05,8.4308544e-05,2.0126018e-08,0,0,0,3,459,18,1
317.03577,0.00076299999,4.8633199,0.70710617,0.70710617,0.001320652,89.924332,1,0.00038149999,0.00038149999,1.3307669e-09,0,0,0,3,460,18,1
317.13504,0.00020900001,4.8834171,0.70710671,0.70710671,0.00045762703,89.973778,1,0.00010438144,0.00010438144,4.371966e-11,0,0,0,4,461,18,1
317.19385,0.000107,4.8943934,0.69529861,0.69529861,0.18198809,79.51442,1,5.1797429e-05,5.1797429e-05,3.5485541e-06,0,0,0,2,458,18,1
317.21628,0.00019000001,4.8928905,0.70494175,0.70494175,0.078193866,85.515244,1,9.4473558e-05,9.4473558e-05,1.1623827e-06,0,0,0,3,461,18,1
317.27359,9.1000002e-05,4.9022775,0.54901201,0.54901201,0.63021553,50.933975,1,2.7291575e-05,2.7291575e-05,3.5961937e-05,0,0,0,3,462,18,1
317.28574,0.000174,4.909584,0.70671678,0.70671678,0.033207737,88.096985,1,8.6653708e-05,8.6653708e-05,1.9132641e-07,0,0,0,2,459,18,1
317.31534,0.000485,4.9129004,0.70710677,0.70710677,0.00014948929,89.991432,1,0.00024248238,0.00024248238,1.0837531e-11,0,0,0,4,463,18,1
317.37582,0.00015000001,4.9244771,0.67409903,0.67409903,0.30196187,72.424522,1,6.8367692e-05,6.8367692e-05,1.3718533e-05,0,0,0,2,460,18,1
317.39658,0.00029,4.9224281,0.70709962,0.70709962,0.0044925758,89.742592,1,0.00014514881,0.00014514881,5.8592642e-09,0,0,0,3,463,18,1
317.40079,0.00061699998,4.9243321,0.70708841,0.70708841,0.0072087916,89.58696,1,0.00030872814,0.00030872814,3.2088824e-08,0,0,0,1,451,18,1
317.44614,0.000132,4.9360976,0.64478987,0.64478987,0.41047785,65.765144,1,5.4971762e-05,5.4971762e-05,2.2278335e-05,0,0,0,2,461,18,1
317.52155,0.00024699999,4.9466195,0.7071057,0.7071057,0.001754169,89.89949,1,0.00012369451,0.00012369451,7.6124523e-10,0,0,0,4,465,18,1
317.57318,0.000363,4.9543653,0.70710677,0.70710677,4.8726741e-07,89.999969,1,0.00018156841,0.00018156841,8.6219418e-17,0,0,0,1,452,18,1
317.59064,0.000118,4.9599824,0.68686247,0.68686247,0.23757079,76.25679,1,5.5550467e-05,5.5550467e-05,6.6456005e-06,0,0,0,2,462,18,1
317.59244,4.7000001e-05,4.9602799,0.70710677,0.70710677,8.535184e-06,89.999512,1,2.3322438e-05,2.3322438e-05,3.3980497e-15,0,0,0,2,463,18,1
317.69794,0.003278,4.9754653,0.70710385,0.70710385,0.0028684153,89.835655,1,0.0016388793,0.0016388793,2.6968985e-08,0,0,0,4,466,18,1
317.71915,0.00026199999,4.9812231,0.69760364,0.69760364,0.16339618,80.595924,1,0.00012753184,0.00012753184,6.9965654e-06,0,0,0,2,464,18,1
317.74908,0.0021240001,4.980176,0.70710617,0.70710617,0.0013137491,89.924728,1,0.0010620212,0.0010620212,3.6659691e-09,0,0,0,3,466,18,1
317.77438,0.000294,4.9894152,0.70710492,0.70710492,0.002277887,89.869484,1,0.00014723088,0.00014723088,1.5279018e-09,0,0,0,1,453,18,1
318.05496,0.000178,5.0382972,0.70706671,0.70706671,0.010644157,89.390121,1,8.8963658e-05,8.8963658e-05,2.016111e-08,0,0,0,1,454,18,1
318.11316,6.1999999e-05,5.0433607,0.6918875,0.6918875,0.2063573,78.091034,1,2.9471465e-05,2.9471465e-05,2.6216239e-06,0,0,0,4,467,18,1
318.19247,0.000413,5.0622506,0.70700616,0.70700616,0.01686758,89.033516,1,0.00020629926,0.00020629926,1.1742399e-07,0,0,0,1,455,18,1
318.40109,0.00062300003,5.0869899,0.64576209,0.64576209,0.4074097,65.957779,1,0.00025971417,0.00025971417,0.00010337448,0,0,0,3,467,18,1
